Suburb,Type,Regionname,Rooms,Distance,Price,pred_Random_Forest,pred_Gradient_Boosting,pred_HistGradientBoosting,suburbio_nuevo
Camberwell,h,Southern Metropolitan,3,7.7,1290000.0,1558302.673039243,1446956.4963355935,1517974.9830683274,False
Canterbury,h,Southern Metropolitan,3,8.4,1930000.0,1690599.851362348,1743338.3639628282,1710944.9874506611,False
Canterbury,h,Southern Metropolitan,4,8.4,2408000.0,2454833.81480464,2279267.772514554,2391569.5318557797,False
Canterbury,h,Southern Metropolitan,4,8.4,4750000.0,3221722.9564182977,3576082.522829178,3483864.8445778885,False
Canterbury,u,Southern Metropolitan,2,8.4,645000.0,544054.0359483259,525616.4514113682,524577.455001841,False
Carlton,u,Northern Metropolitan,2,1.6,1100000.0,951411.2905037275,904563.3023390835,1033624.2434250065,False
Carlton North,h,Northern Metropolitan,3,3.5,1628000.0,1398616.5882031505,1480572.8120177675,1571545.2173743637,False
Carnegie,u,Southern Metropolitan,3,10.1,1042000.0,1150200.341363707,969820.4719029793,954781.703879651,False
Carnegie,h,Southern Metropolitan,3,10.1,1450000.0,1531168.187959734,1565962.3026933207,1502320.4564248964,False
Carrum Downs,h,South-Eastern Metropolitan,4,34.9,525000.0,1110892.9937067665,910655.9791694899,969391.276408933,True
Caulfield,u,Southern Metropolitan,2,8.7,570000.0,538778.5990294412,515118.5212171437,535361.8321645551,False
Caulfield East,u,Southern Metropolitan,2,8.4,300000.0,482581.93784464913,482390.8470444308,482848.70291188685,False
Caulfield North,h,Southern Metropolitan,2,7.8,1417500.0,1175300.9239637237,1328394.8817939858,1266772.2343585687,False
Caulfield South,h,Southern Metropolitan,4,8.7,1550000.0,1740012.7921745116,1657229.909307449,1592598.6783728679,False
Chadstone,h,Southern Metropolitan,2,11.7,510000.0,1095950.418347801,761577.8762624296,721668.734919606,False
Cheltenham,h,Southern Metropolitan,3,17.9,1010000.0,919154.4717946006,895302.5664043679,820278.684430642,True
Cheltenham,u,Southern Metropolitan,2,17.9,601000.0,687597.7072486473,589427.0349735079,609429.8532199619,True
Cheltenham,h,Southern Metropolitan,3,17.9,1145000.0,987017.028125166,965243.6291979994,946850.8787411107,True
Cheltenham,h,Southern Metropolitan,3,17.9,755000.0,887643.6603872792,861904.3068135545,773449.0690354784,True
Chirnside Park,h,Eastern Victoria,4,27.1,911982.0,1174210.3410118585,1144326.7622084795,1088291.9782079256,True
Clayton,h,South-Eastern Metropolitan,4,16.7,1040000.0,1295466.6958681522,1139459.2684679234,1083294.601581822,True
Clayton South,u,South-Eastern Metropolitan,3,17.5,700000.0,921764.1419886292,767959.6241024683,752433.5334762516,True
Clifton Hill,h,Northern Metropolitan,3,3.6,1460000.0,1164270.1376863222,1334373.6284268925,1266408.101508631,False
Clifton Hill,u,Northern Metropolitan,2,3.6,556000.0,519661.6936788126,563960.7446647638,558040.2174187566,False
Coburg,h,Northern Metropolitan,5,6.7,1615000.0,1554932.8115389352,1429762.3250889017,1646551.3963319054,False
Coburg,h,Northern Metropolitan,3,6.7,1090000.0,1135804.2658704212,1115550.1995071513,1164606.9997158207,False
Coburg North,h,Northern Metropolitan,3,6.7,865000.0,1054618.3043954982,1207590.620093989,1132927.728756003,False
Coburg North,t,Northern Metropolitan,2,6.7,525000.0,738667.6432759702,557847.1646068268,598524.3318984271,False
Collingwood,h,Northern Metropolitan,2,2.0,1135000.0,1013631.6901663451,1013844.0070298298,940547.5168681823,False
Collingwood,h,Northern Metropolitan,2,2.0,900000.0,944077.8385857847,901270.3628700103,856437.6687840961,False
Craigieburn,t,Northern Metropolitan,2,20.6,340000.0,417846.5873130763,371705.9321137614,363936.6404128345,True
Craigieburn,h,Northern Metropolitan,3,20.6,499000.0,509030.41581881134,485736.78980438807,508661.88106902805,True
Craigieburn,h,Northern Metropolitan,6,20.6,506000.0,682963.6507665566,606392.7681056762,631747.411447782,True
Craigieburn,h,Northern Metropolitan,3,20.6,430000.0,486173.44432266464,465108.68915795063,482155.7540417039,True
Craigieburn,t,Northern Metropolitan,3,20.6,420000.0,519995.35854021704,476586.2981204532,526920.3592517644,True
Cremorne,u,Northern Metropolitan,2,2.4,570000.0,646960.8064200496,658604.4456630681,618085.3482562245,False
Cremorne,h,Northern Metropolitan,2,2.4,1253000.0,1084741.9542403286,1181589.8706123391,1055573.380114914,False
Croydon,h,Eastern Metropolitan,4,23.0,720000.0,1398435.5457682677,1428045.4932258986,1361627.5325340172,True
Croydon,h,Eastern Metropolitan,3,23.0,637000.0,1059649.8766847,988590.9962990663,986575.7070742261,True
Croydon Hills,h,Eastern Metropolitan,4,23.0,905000.0,1669360.7250930455,1463773.3968186078,1573447.020470763,True
Croydon North,h,Eastern Metropolitan,4,23.0,835000.0,1759299.43424501,1512323.1565267327,1499300.3414710448,True
Croydon South,h,Eastern Metropolitan,3,23.0,800000.0,1663554.4459827973,1405742.9200722207,1521562.4397750408,True
Dandenong,h,South-Eastern Metropolitan,3,24.7,560000.0,1213565.9272693517,887496.4938310598,952174.399262627,True
Dandenong,h,South-Eastern Metropolitan,3,24.7,665000.0,992482.4673828679,716748.4475960222,691806.4058707578,True
Deer Park,h,Western Metropolitan,4,14.8,447000.0,669321.5468807395,721432.2031671797,662511.9864610431,True
Deer Park,h,Western Metropolitan,3,14.8,570000.0,510888.4828488776,532474.9794411934,535339.2802179966,True
Derrimut,h,Western Metropolitan,4,14.7,610000.0,649148.1260366157,699028.1000891333,753294.138512342,True
Diggers Rest,h,Western Metropolitan,3,27.7,435000.0,433202.55306962086,405531.470617306,446168.7374550136,True
Dingley Village,h,South-Eastern Metropolitan,4,22.2,1255000.0,1301148.0441441035,1047723.2640401672,1194002.1787982166,True
Dingley Village,u,South-Eastern Metropolitan,2,22.2,595000.0,549452.2645125162,521595.8603484349,473653.97787889803,True
Doncaster,h,Eastern Metropolitan,4,12.4,1616000.0,1381352.0029567499,1393646.4456729419,1355972.6249859724,False
Doncaster,h,Eastern Metropolitan,3,12.4,1060000.0,1215872.4905030597,1129430.311900907,1171765.6016868171,False
Doncaster,h,Eastern Metropolitan,4,12.4,1250000.0,1376614.8764091437,1414745.2699982733,1307785.865670352,False
Doncaster East,u,Eastern Metropolitan,3,14.3,871000.0,818776.3773380717,823695.5288937538,836876.9407340414,True
Doncaster East,h,Eastern Metropolitan,3,14.3,1451000.0,1252935.5970408386,1191253.338203388,1142244.4195435247,True
Doncaster East,h,Eastern Metropolitan,3,14.3,1385000.0,1219759.5354700442,1122923.3605541766,1121212.5250500336,True
Doncaster East,h,Eastern Metropolitan,3,14.3,1360000.0,1041824.1381956389,962562.4321148623,994715.1624857332,True
Donvale,h,Eastern Metropolitan,5,16.1,2620000.0,1712249.0731132112,1755201.8266577146,1701881.295849339,True
Edithvale,h,South-Eastern Metropolitan,6,27.0,1850000.0,1536507.9087858784,1322297.012067387,1455956.0626226834,True
Edithvale,u,South-Eastern Metropolitan,2,27.0,612500.0,618151.3665469866,540358.1514501402,595185.5862402908,True
Elsternwick,h,Southern Metropolitan,3,7.2,1060000.0,1829710.3906097075,1508729.9077343734,1602214.9181406717,False
Elsternwick,t,Southern Metropolitan,4,7.2,1970000.0,1584248.0732515058,1673965.8812329103,1656168.3870301119,False
Eltham,h,Eastern Metropolitan,6,18.0,855000.0,1000839.4951462345,1002048.8833063575,826325.7716130667,True
Eltham,h,Eastern Metropolitan,3,18.0,855000.0,863312.4471047192,870938.533410328,807614.4454501029,True
Eltham North,h,Eastern Metropolitan,4,18.0,895000.0,1050938.588683689,1001281.1744290988,883069.4216633898,True
Eltham North,h,Eastern Metropolitan,4,18.0,925000.0,979939.4561396823,867959.7131567802,818793.8805434929,True
Elwood,u,Southern Metropolitan,2,7.2,902000.0,682997.9901437479,693230.0236761847,702413.6223472485,False
Elwood,h,Southern Metropolitan,2,7.2,1410000.0,1265725.0966962073,1271950.9989790935,1298845.3427559019,False
Elwood,u,Southern Metropolitan,2,7.2,660000.0,595406.6673410549,640181.5105838832,638908.2003869064,False
Elwood,t,Southern Metropolitan,3,7.2,1360000.0,1554456.5464797507,1551652.7415147822,1515906.5783664843,False
Epping,h,Northern Metropolitan,3,19.6,500000.0,487953.3157377201,482125.1155996776,534259.8402881103,True
Epping,h,Northern Metropolitan,3,19.6,573000.0,739733.0597038917,603272.8300392603,701053.1277601041,True
Epping,u,Northern Metropolitan,3,19.6,380500.0,538115.4830107164,362610.8831344872,438707.75758796034,True
Epping,h,Northern Metropolitan,3,19.6,528000.0,489807.7862624761,488648.6696394657,536115.7090952563,True
Epping,h,Northern Metropolitan,3,19.6,465000.0,494590.5140423869,490885.42303909466,536140.0837215707,True
Epping,h,Northern Metropolitan,4,19.6,545000.0,767188.3165348554,575279.4736979286,662961.7210493129,True
Epping,h,Northern Metropolitan,2,19.6,452500.0,439324.968225244,390770.4632892648,443723.45650840533,True
Essendon,h,Western Metropolitan,2,7.5,1980000.0,994999.111452058,1296545.126722499,1203503.2213668278,False
Essendon,t,Western Metropolitan,3,7.5,830000.0,786867.0258281161,775478.8471668334,771971.1799348961,False
Essendon,h,Western Metropolitan,3,7.5,886000.0,845296.9277365218,908840.5164899395,859003.7875861933,False
Essendon,u,Western Metropolitan,1,7.5,280000.0,298523.6598954417,338571.70742998377,330118.50612995814,False
Essendon,h,Western Metropolitan,3,7.5,850000.0,857745.6348281853,1001943.5731243305,961513.5725398395,False
Essendon North,u,Western Metropolitan,2,8.2,445000.0,393677.8024755853,373144.2524088456,390160.3505708685,False
Essendon West,h,Western Metropolitan,3,7.5,1050000.0,1269997.8456804517,1393179.7472314718,1447412.9366113131,False
Fawkner,h,Northern Metropolitan,3,13.1,710000.0,588049.7175373267,602039.8664549108,552268.5001349988,False
Fawkner,h,Northern Metropolitan,4,13.1,800000.0,737317.8842292271,759999.7598000717,745878.0804683486,False
Fawkner,h,Northern Metropolitan,3,13.1,805000.0,646789.9548130747,661973.2605205064,657035.8474703899,False
Fawkner,h,Northern Metropolitan,2,13.1,786000.0,758224.9322829677,762473.0233684866,688228.4306065834,False
Fawkner,t,Northern Metropolitan,3,13.1,577000.0,576273.0653412233,552054.1178487584,522738.27084924094,False
Ferntree Gully,t,Eastern Metropolitan,3,24.8,670000.0,853833.365776218,689985.5703881456,772367.9321410313,True
Ferntree Gully,u,Eastern Metropolitan,2,24.8,617000.0,737255.4054366609,616778.4402047792,638563.4339773867,True
Fitzroy North,h,Northern Metropolitan,2,3.6,1321000.0,1193863.8144927877,1118948.3044869367,1181862.9805958106,False
Fitzroy North,h,Northern Metropolitan,2,3.6,960000.0,1046708.902473701,1025572.7217961216,1008117.6446060246,False
Fitzroy North,u,Northern Metropolitan,1,3.6,495000.0,401406.92263928783,427109.4824519978,399955.89662817103,False
Flemington,h,Northern Metropolitan,2,3.4,990000.0,1101401.6626146077,1030145.4683794784,999239.1840250731,False
Footscray,h,Western Metropolitan,3,5.1,1100000.0,1002742.8620610413,1022565.267473878,1025654.8174277504,False
Footscray,t,Western Metropolitan,2,5.1,455000.0,503574.8155284767,470607.4236974741,448042.7182915792,False
Forest Hill,h,Eastern Metropolitan,2,15.4,680000.0,684952.893639952,506515.56415909354,511007.02027297736,True
Forest Hill,h,Eastern Metropolitan,5,15.4,1205000.0,1405852.8012617193,1122389.780389601,1104354.227733153,True
Frankston,h,South-Eastern Metropolitan,3,38.0,491000.0,1094760.502063034,849607.7792090882,851598.9022321283,True
Frankston,h,South-Eastern Metropolitan,3,38.0,566000.0,1108234.1377488256,841234.5408991025,852597.7158854136,True
Frankston,h,South-Eastern Metropolitan,3,38.0,740000.0,1161599.2626339577,903201.7864993265,950063.1077953097,True
Frankston South,h,South-Eastern Metropolitan,4,38.0,1400000.0,1611199.7520016215,1723198.0564667862,1715054.7112198207,True
Gardenvale,h,Southern Metropolitan,5,7.2,1880000.0,1877059.646338591,1897260.6289844692,2047481.8713040755,False
Gladstone Park,h,Western Metropolitan,3,12.9,755000.0,824238.1668633232,704261.2249228894,659804.1314109078,True
Gladstone Park,h,Western Metropolitan,4,12.9,635000.0,687320.915353761,670190.3133231245,709177.4240892045,True
Glen Iris,u,Southern Metropolitan,2,7.3,762000.0,706785.9805451393,791959.8140885826,783344.9354064334,False
Glen Iris,u,Southern Metropolitan,2,7.3,501000.0,558520.3858521061,622893.9223454971,580593.796196178,False
Glen Iris,h,Southern Metropolitan,4,7.3,2920000.0,3289087.9611751097,3133683.6217702795,3409149.5156946257,False
Glen Iris,t,Southern Metropolitan,3,7.3,1501000.0,1591401.9765265281,1450088.7371791552,1487142.6048347591,False
Glen Iris,h,Southern Metropolitan,3,7.3,1500000.0,1859713.566660229,1756221.2473032149,1899672.2983978356,False
Glen Iris,h,Southern Metropolitan,3,7.3,1440000.0,1276330.5252843888,1448303.7978052145,1553139.867354276,False
Glen Iris,u,Southern Metropolitan,3,7.3,1330000.0,1065633.515327186,1227474.6988237118,1156757.9697205552,False
Glen Waverley,h,Eastern Metropolitan,4,16.7,1130000.0,1335934.380567343,1166030.1516422865,1151397.2826784062,True
Glen Waverley,h,Eastern Metropolitan,4,16.7,1331000.0,1380283.2778087973,1210047.7005682536,1243668.256369821,True
Glen Waverley,h,Eastern Metropolitan,4,16.7,1100000.0,1378849.770159211,1179307.526224989,1156248.3926761155,True
Glen Waverley,u,Eastern Metropolitan,3,16.7,1135000.0,906778.1918609862,755397.9397010852,778495.2814108146,True
Glenroy,h,Northern Metropolitan,4,11.2,651000.0,678638.4295590026,650983.4915780668,646669.4598697237,False
Glenroy,h,Northern Metropolitan,3,11.2,865000.0,729742.225095187,774424.8703310654,813197.0159114058,False
Glenroy,u,Northern Metropolitan,1,11.2,362500.0,272016.88741558517,329144.6127992359,313762.7382814133,False
Glenroy,h,Northern Metropolitan,3,11.2,922000.0,664748.7757645877,672342.3400568706,696016.0685114829,False
Glenroy,h,Northern Metropolitan,2,11.2,650000.0,656448.5985695851,669227.4698807391,626153.3412389406,False
Glenroy,h,Northern Metropolitan,3,11.2,963500.0,705497.7515387365,785157.4063982085,807021.2215032816,False
Glenroy,h,Northern Metropolitan,3,11.2,815000.0,691902.3122978102,716958.5216688114,712712.9600337857,False
Greensborough,h,Northern Metropolitan,3,16.1,740000.0,729316.93988428,655365.3362426457,637000.1487535592,True
Greenvale,h,Northern Metropolitan,5,20.4,750000.0,735323.1639270859,649729.3361585406,656115.5957058857,True
Greenvale,h,Northern Metropolitan,4,20.4,730000.0,753906.8279987547,719727.1533966853,724554.3764423794,True
Greenvale,h,Northern Metropolitan,3,20.4,770000.0,549316.3798871948,586086.6213652561,593818.9747097392,True
Greenvale,h,Northern Metropolitan,3,20.4,550000.0,475818.8215526573,550427.157338224,479694.0236513374,True
Hadfield,h,Northern Metropolitan,3,11.2,870000.0,757424.0034446925,735455.6694675817,743339.5834413037,False
Hampton,h,Southern Metropolitan,4,13.8,2905000.0,1970317.0613486597,1569440.1193635783,1761584.4271950736,False
Hampton,h,Southern Metropolitan,2,13.8,1695000.0,1504955.3310288934,1258671.6282565508,1356217.3609425446,False
Hampton,h,Southern Metropolitan,4,13.8,2550000.0,2293790.5774022727,1714527.6332985603,1706153.1674185488,False
Hampton Park,h,South-Eastern Metropolitan,3,33.3,561000.0,1126734.0534876622,970535.3223723613,942897.7475746858,True
Hawthorn,u,Southern Metropolitan,2,5.3,525000.0,609363.7485559675,686511.5390311028,662410.4311605691,False
Hawthorn,h,Southern Metropolitan,4,5.3,2800000.0,2469920.5604827926,2458798.9157316936,2364307.2952267253,False
Hawthorn,h,Southern Metropolitan,3,5.3,1870000.0,1381018.9424996532,1280471.2315390133,1319125.5650963502,False
Hawthorn,h,Southern Metropolitan,3,5.3,2402500.0,1575517.973529326,1692076.95219165,1841494.6093203304,False
Hawthorn,h,Southern Metropolitan,3,5.3,1955000.0,1472257.1184537874,1505151.8943745783,1524913.9183716692,False
Hawthorn,h,Southern Metropolitan,3,5.3,1702000.0,1432014.282073322,1511970.36778318,1524805.4600383968,False
Hawthorn,u,Southern Metropolitan,2,5.3,500000.0,606418.8096356705,630424.5290045224,659850.4541591882,False
Hawthorn,h,Southern Metropolitan,4,5.3,3399000.0,2288087.531961613,2569740.021968925,2540264.441031476,False
Hawthorn,h,Southern Metropolitan,4,5.3,3900000.0,2201420.90208388,2230134.06482893,2566322.85777787,False
Hawthorn,u,Southern Metropolitan,2,5.3,697000.0,598804.7874167681,620677.716233883,600928.7386748925,False
Hawthorn East,u,Southern Metropolitan,2,6.2,802500.0,719262.5452245743,747014.9648997501,837328.2632382623,False
Hawthorn East,u,Southern Metropolitan,1,6.2,441000.0,361957.8089176464,406641.18972797453,406440.39937317086,False
Hawthorn East,h,Southern Metropolitan,3,6.2,2680000.0,1969304.0521645444,1882146.0251057718,2244069.787047112,False
Hawthorn East,u,Southern Metropolitan,2,6.2,500000.0,583747.3638771978,568683.1261677445,579653.9261570357,False
Heidelberg,t,Eastern Metropolitan,2,8.9,738000.0,625394.4079383174,653432.9080930647,691417.2619988171,False
Heidelberg Heights,t,Eastern Metropolitan,3,8.8,715000.0,672798.7065587685,677849.8778832661,632158.0563640954,False
Heidelberg Heights,h,Eastern Metropolitan,3,8.8,800000.0,760077.1709335926,786298.6631943217,820993.5704948669,False
Heidelberg Heights,t,Eastern Metropolitan,2,8.8,680000.0,576187.6093464409,641529.967323611,659997.1881744008,False
Heidelberg Heights,h,Eastern Metropolitan,3,8.8,1010000.0,890431.2016520996,915462.8205455178,911943.8783220394,False
Heidelberg Heights,u,Eastern Metropolitan,3,8.8,630000.0,541963.348245597,486995.7920022621,510125.56306193204,False
Heidelberg West,h,Eastern Metropolitan,3,8.8,605000.0,619187.8076552002,684457.9375462786,623662.3491979577,False
Heidelberg West,h,Eastern Metropolitan,3,8.8,580000.0,625577.6568345826,688662.0131441327,663260.4602244215,False
Heidelberg West,u,Eastern Metropolitan,2,8.8,444000.0,494899.77316130634,472522.97563945927,480262.8996977097,False
Heidelberg West,h,Eastern Metropolitan,2,8.8,532000.0,592507.3425098241,647787.5984934291,602851.8662360199,False
Highett,h,Southern Metropolitan,3,16.0,1600000.0,1185533.489265128,1139198.1431791948,1134948.5222364834,True
